Region,Marker ,Jour,Mois,Année,Plongeur,Heading,Side,Site,Width (m),Transect,section,Depth_(ft),LC_(mm),sexe,Sa,Va,Du,Al,Gr,Co,Ca,Comments
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,18,27,20,i,na,na,na,na,1,na,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,18,27,37,m,na,na,na,na,1,na,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,18,27,17,i,na,na,na,na,1,na,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,19,27,12,i,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,19,27,17,i,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,23,m,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,17,i,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,18,i,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,13,i,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,29,f,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Mouellet,UNK,Left,CQ,1,CI2-1,20,27,25,f,0.33,na,na,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,16,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,13,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,15,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,10,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,12,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,11,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,12,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,14,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,12,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,15,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,10,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,1,25,10,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,2,25,58,m,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,2,25,22,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,3,25,62,f,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,3,25,66,f,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,18,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,15,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,58,m,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,22,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,8,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,30,m,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,10,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,4,25,11,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,5,25,12,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,5,25,10,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,5,25,14,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,5,25,16,i,0.25,na,0.25,na,0.25,0.25,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,6,25,44,f,na,na,1,na,na,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,6,25,51,f,na,na,1,na,na,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,6,25,25,i,na,na,1,na,na,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,7,25,none,na,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,8,25,12,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,14,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,16,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,10,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,21,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,83,m,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,28,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,9,25,12,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,10,26,13,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,10,26,70,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,58,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,20,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,41,m,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,18,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,53,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,19,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,11,26,12,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,12,26,86,m,0.2,na,0.2,na,0.2,0.2,0.2,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,12,26,76,f,0.2,na,0.2,na,0.2,0.2,0.2,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,12,26,32,f,0.2,na,0.2,na,0.2,0.2,0.2,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,18,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,12,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,19,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,20,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,14,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,13,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,10,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,12,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,25,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,39,f,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,14,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,42,f,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,49,f,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,54,m,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,13,26,79,f,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,16,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,43,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,18,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,26,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,60,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,31,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,14,25,18,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,23,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,48,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,11,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,16,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,28,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,68,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,31,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,42,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,24,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,71,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,28,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,15,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,28,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,53,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,48,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,22,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,11,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,16,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,16,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,9,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,29,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,16,25,65,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,13,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,21,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,22,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,9,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,8,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,11,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,8,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,17,24,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,18,25,22,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,18,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,18,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,25,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,12,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,36,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,36,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,75,f,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,22,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,13,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,10,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,19,25,22,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,22,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,21,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,13,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,15,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,19,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,12,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,22,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,11,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,14,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Dgiard,UNK,Left,CQ,1,CI2-4,20,25,25,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,1,26,13,i,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,1,26,20,m,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,1,26,30,m,na,na,0.5,na,0.5,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,2,26,36,f,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,3,26,36,f,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,3,26,12,i,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,3,26,22,m,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,40,m,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,42,m,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,20,i,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,43,f,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,12,i,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,19,i,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,34,f,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,4,26,9,i,na,na,0.5,na,na,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,27,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,11,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,18,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,17,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,30,f,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,39,m,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,18,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,10,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,5,26,16,i,na,na,0.33,na,0.33,0.33,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,6,26,49,m,na,na,0.5,na,an,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,6,26,50,f,na,na,0.5,na,an,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,7,26,41,m,na,na,0.5,na,an,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,7,26,18,i,na,na,0.5,na,an,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,7,26,15,i,na,na,0.5,na,an,0.5,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,20,i,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,11,i,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,43,m,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,27,m,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,17,i,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,8,26,19,i,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,9,26,none,na,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,10,26,none,na,na,na,1,na,na,na,na,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,9,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,12,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,10,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,32,f,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,18,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,15,i,na,na,0.25,na,0.25,0.25,0.25,
CQ,,5,7,2019,Bcomeau,UNK,Right,CQ,1,CI2-4,11,26,30,f,na,na,0.25,na,0.25,0.25,0.25,
