"VESSEL_CODE"	"NAME"	"VESSEL_ID"
"#2B 1030"	"#2B 1030"	
"#32016"	"#32016"	
"#33642"	"#33642"	
"'TI GERRY"	"'TI GERRY"	
"( NO NAME )  ?"	"( NO NAME )  ?"	
"150412"	"THE F.F.R."	"150412"
"150413"	"TAMMY LISA"	"150413"
"150415"	"21C2528"	"150415"
"150416"	"DANMURLIN"	"150416"
"150418"	"LITTLE VIV"	"150418"
"150419"	"JASON AND JEFFREY"	"150419"
"150420"	"SHARON & NICOLE"	"150420"
"150421"	"PHYLLIS J"	"150421"
"150422"	"MISTY DAWN H"	"150422"
"150423"	"THREE LITTLE LADIES"	"150423"
"150424"	"CHUCK"	"150424"
"150425"		"150425"
"150428"	"DONALD E"	"150428"
"150429"	"1A 1632"	"150429"
"150430"	"SYLVETTE SONIA"	"150430"
"150431"	"MARILYN-GUY"	"150431"
"150432"	"1A1633"	"150432"
"150435"	"DAWNIA LEE 1B1694"	"150435"
"150436"	"ANDREW'S MIST"	"150436"
"150437"	"BONNIE ANN NO. I"	"150437"
"150439"	"MATHIEU C"	"150439"
"150440"	"LA COLOMBE III"	"150440"
"150441"	"OCEAN DREAM"	"150441"
"150443"	"150443"	
"150445"	"MISS 85"	"150445"
"150446"	"RENE CLAUDE NO. 1"	"150446"
"150447"	"ISLAND PRINCE II"	"150447"
"150449"	"MY PAL"	"150449"
"150452"	"MICHAEL AARON"	"150452"
"150453"	"SAILOR'S CHOICE"	"150453"
"150454"	"GIRLS PRIDE"	"150454"
"150455"	"SERGE RENE"	"150455"
"150456"	"L'ÉPAULARD # 1"	"150456"
"150458"	"1C1242"	"150458"
"150459"	"FALLON C"	"150459"
"150460"	"NANCY STEVE"	"150460"
"150462"	"SILVER LEAF 7C1538"	"150462"
"150463"	"L'ACADIEN IV"	"150463"
"150465"	"RUSTY SKIPPER"	"150465"
"150466"	"WHOOPY"	"150466"
"150467"	"MARIO C"	"150467"
"150468"	"TANYA LYNN 2"	"150468"
"150470"	"A.L.S."	"150470"
"150471"	"MARLENE R"	"150471"
"150473"	"MOISE"	"150473"
"150474"		"150474"
"150475"	"TOMMY-JAMEY"	"150475"
"150476"	"LORRAINE MARIE NO I"	"150476"
"150477"	"LADY SARAH II"	"150477"
"150478"	"FREEDOM 55"	"150478"
"150479"	"NAKED LIGHT"	"150479"
"150481"	"CONNIE - CARRIE"	"150481"
"150482"	"21A1075"	"150482"
"150483"	"LADY SUE NO I"	"150483"
"150484"	"SILVER GALE NO I"	"150484"
"150485"	"SEAWITCH NO I"	"150485"
"150486"	"2C434"	"150486"
"150487"	"JUST A SWINGIN"	"150487"
"150489"	"CAPT'N SAM"	"150489"
"150490"	"TIN-TIN"	"150490"
"150491"	"AMY & MOIRA"	"150491"
"150492"	"KAREN & LORI"	"150492"
"150493"	"17A843"	"150493"
"150495"	"KATHERINE MAREEN"	"150495"
"150496"	"NATAEL JOEL"	"150496"
"150497"	"SAMUEL ROBERT"	"150497"
"150498"	"BRIGITTE NO II"	"150498"
"150499"	"LA BOAT"	"150499"
"150500"	"STAR WAR"	"150500"
"150501"	"C SHUTTLE NO I"	"150501"
"150502"	"POISSON ROUGE"	"150502"
"150504"	"BRENDA J"	"150504"
"150505"	"KNOTIN FANCY"	"150505"
"150506"	"LADY FAYE I"	"150506"
"150507"	"1C1246"	"150507"
"150509"	"SHARONDA"	"150509"
"150511"	"KRYSTAL KLEAR"	"150511"
"150512"	"BARBARA ELLEN"	"150512"
"150513"	"TAKE YOUR TIME"	"150513"
"150514"	"DESDAMANDA"	"150514"
"150516"	"SURF NO 2 6C4760"	"150516"
"150517"	"7C1546"	"150517"
"150518"	"KIMBERLEY'S PRIDE II"	"150518"
"150519"	"BIG MAC L"	"150519"
"150520"	"EBB TIDE NO I"	"150520"
"150521"	"RICHARD L"	"150521"
"150523"	"SIMON EVE NO 1"	"150523"
"150524"	"MELISSA DAWN III"	"150524"
"150526"	"SANGRIA II"	"150526"
"150530"	"GAMBRE DE BOIS"	"150530"
"150531"	"AMY & KELLY"	"150531"
"150534"	"NORTHERN BELLE II"	"150534"
"150536"	"AMBER KAY"	"150536"
"150538"	"JENNIFER E"	"150538"
"150539"	"DISCOVERY BAY"	"150539"
"150541"	"ALDEN G I"	"150541"
"150542"	"LORRI LISA II"	"150542"
"150543"	"ASHLEY NO I"	"150543"
"150544"	"LAKESHORE LADY"	"150544"
"150545"	"7C1525"	"150545"
"150546"	"ALAIN ALINE II"	"150546"
"150547"	"CANDY C"	"150547"
"150550"	"GULF BREEZE II"	"150550"
"150552"	"FISHERMANS DELIGHT 2"	"150552"
"150553"	"7C1368"	"150553"
"150554"	"APOLLINAIRE"	"150554"
"150555"	"JACKPOT"	"150555"
"150556"	"SHAWN & SHELLY"	"150556"
"150559"	"GARY JAMIE"	"150559"
"150561"	"SHAUNA MARIE"	"150561"
"150562"	"CHRISTOPHER MICHAEL"	"150562"
"150563"	"LADY MAGGY II"	"150563"
"150566"	"ALLVRA DAWN"	"150566"
"150567"	"21C2353"	"150567"
"150569"	"SUSAN JONATHAN"	"150569"
"150573"	"TREVOR-JAMIE H"	"150573"
"150574"	"BIG DIPPER"	"150574"
"150575"	"2B3856"	"150575"
"150577"	"NORTHUMBERLAND QUEEN"	"150577"
"150578"	"DUSTIN JON II"	"150578"
"150579"	"YVON DANIEL II"	"150579"
"150581"	"LADY SUSIE"	"150581"
"150586"	"GENA J II"	"150586"
"150587"	"LEON ALLISON"	"150587"
"150588"	"ERIKA JEAN"	"150588"
"150589"	"ELLEN & ELAINE"	"150589"
"150590"	"LADY ANNE C"	"150590"
"150592"	"6C4787"	"150592"
"150593"		"150593"
"150594"	"BASTIEN II"	"150594"
"150595"	"JULIA"	"150595"
"150596"	"TANIA D 7C1568"	"150596"
"150599"	"DUANE DAPHNE"	"150599"
"150600"	"GASTON DAVID"	"150600"
"150601"	"STEPHANE R 6C4806"	"150601"
"150603"	"MARC P"	"150603"
"150604"	"KELLY LYNN R"	"150604"
"150605"	"6C4804"	"150605"
"150606"	"PURPLE ROSE"	"150606"
"150607"	"RANDY R"	"150607"
"150608"	"ANGELE I"	"150608"
"150610"	"CHANTAL"	"150610"
"150611"	"6C4812"	"150611"
"150615"	"JOS FREDRIC"	"150615"
"150617"	"NIGHT FEVER"	"150617"
"150619"	"JAMIES DREAM"	"150619"
"150620"	"MURRAY MAC"	"150620"
"150621"	"DARRELL & DALE II"	"150621"
"150622"	"ISLAND SPRAY"	"150622"
"150623"	"WINDY ISLE"	"150623"
"150624"	"MELISSA ANN II"	"150624"
"150625"	"CLAUDETTE L"	"150625"
"150626"	"1A1647"	"150626"
"150627"	"MONIA II"	"150627"
"150628"	"MSM"	"150628"
"150631"	"HIGHLAND QUEEN"	"150631"
"150632"	"LISA W"	"150632"
"150634"	"WESTERN REEF"	"150634"
"150635"	"MYRTLE ELAINE"	"150635"
"150637"	"1A1649"	"150637"
"150638"	"GRAMPS PRIDE"	"150638"
"150639"	"SAINT ROSE"	"150639"
"150640"	"PHILLIPE PIERRE"	"150640"
"150641"	"ALL POINTS"	"150641"
"150642"	"6C4748"	"150642"
"150643"	"PETER X"	"150643"
"150645"	"MISTY DRIFTER"	"150645"
"150646"	"1A1650"	"150646"
"150647"	"MALPEQUE LADY"	"150647"
"150649"	"LUCINA GI"	"150649"
"150650"	"2B3979"	"150650"
"150651"	"SMOOTHY"	"150651"
"150652"	"7C1586"	"150652"
"150653"	"WIND SONG V1"	"150653"
"150654"	"MC AND MAC"	"150654"
"150655"	"CHRISTOPHER JEFFERY"	"150655"
"150656"	"KARINE-DENIS"	"150656"
"150657"	"WESTSTAR"	"150657"
"150658"	"MISS MARGATE"	"150658"
"150659"	"FROST BITTEN CROW"	"150659"
"150660"	"DENNIS BOY"	"150660"
"150661"	"THE BONNY LADY"	"150661"
"150662"	"SUNRAY 17A851"	"150662"
"150664"	"ODETTE & CYNDY"	"150664"
"150666"	"SEA-LADY"	"150666"
"150667"	"21C2621"	"150667"
"150670"	"FLYING SKIPPER"	"150670"
"150671"	"CHRISTINE M.I."	"150671"
"150673"	"6C4758"	"150673"
"150675"	"BELLE AVENTURE"	"150675"
"150676"	"PAM'S PRIDE"	"150676"
"150677"	"GAETAN C."	"150677"
"150678"	"HALLEY'S COMET"	"150678"
"150680"	"1A1652"	"150680"
"150681"	"KENDRA & MELISSA"	"150681"
"150682"	"MARIE & DAVID"	"150682"
"150685"	"MARLI'V"	"150685"
"150687"	"LADY SHANNON"	"150687"
"150688"	"AMEDE DOUCET I"	"150688"
"150689"	"PATRIOT"	"150689"
"150690"	"JOANIE K"	"150690"
"150691"	"WINDJAMMER"	"150691"
"150692"	"ISLAND MAID"	"150692"
"150693"	"WILLIAM LEWIS"	"150693"
"150694"	"BLACK BEAUTY NO. I"	"150694"
"150697"	"BOTSFORD LIGHT"	"150697"
"150699"	"NORTHPORT LADY II"	"150699"
"150700"	"INTREPID NO. I"	"150700"
"150701"	"GYPSY MOTH II"	"150701"
"150702"	"1A1653"	"150702"
"150703"	"JULIE SAMUEL"	"150703"
"150704"	"TWIN SISTERS 11"	"150704"
"150705"	"1A1654"	"150705"
"150706"	"LE PETIT PECHEUR"	"150706"
"150707"	"JOCELINE M"	"150707"
"150709"	"MISS INVERNESS"	"150709"
"150710"	"E.A.C.J."	"150710"
"150713"	"BLOOD, SWEAT & TEARS"	"150713"
"150714"	"J.N.U."	"150714"
"150715"	"BEST O'LUCK"	"150715"
"150716"	"FREDDY THE FOX"	"150716"
"150717"	"DOUGLAS & TYSON"	"150717"
"150719"	"SANDRA LEE I"	"150719"
"150720"	"GALLANT III"	"150720"
"150721"	"BRENDA LEA V"	"150721"
"150723"	"SHAWNA LEE"	"150723"
"150724"	"JIH III"	"150724"
"150725"	"BRIAN'S FANCY"	"150725"
"150726"	"FISHERMAN'S PRAYER"	"150726"
"150727"	"DAVID & JILL D"	"150727"
"150728"	"P.J.S."	"150728"
"150729"	"JULIE LEONARD"	"150729"
"150730"	"FLYING SKIPPER"	"150730"
"150731"	"SOPHIE C"	"150731"
"150732"	"1C1328"	"150732"
"150733"	"NORTH CIDER"	"150733"
"150734"	"TINY-LU"	"150734"
"150735"	"KATHY D II"	"150735"
"150736"	"MARC DANIEL"	"150736"
"150738"	"CAPT'N PHIL"	"150738"
"150740"	"KELLY & JORDAN"	"150740"
"150741"	"R.F.K."	"150741"
"150743"	"LOUISE BELL II"	"150743"
"150746"	"G.R.S."	"150746"
"150748"	"7C1597"	"150748"
"150749"	"BRING IT ON"	"150749"
"150751"	"DONALD L."	"150751"
"150752"	"HOME AGAIN"	"150752"
"150753"	"N.A.R."	"150753"
"150754"	"J.F.C."	"150754"
"150755"	"L 2C450"	"150755"
"150756"	"C02742NS"	"150756"
"150757"	"MISS HOLLY '86"	"150757"
"150758"	"APRIL DAWN IV"	"150758"
"150759"	"FOUR SISTERS"	"150759"
"150760"	"150760"	
"150761"	"1C1331"	"150761"
"150762"	"GRAY LADY"	"150762"
"150763"	"NATHALIE D"	"150763"
"150764"	"DONALDA F"	"150764"
"150766"	"TI-CORBO"	"150766"
"150767"	"GREEN WITCH"	"150767"
"150769"	"MISS MARCY"	"150769"
"150773"	"SHARRAN ANNE"	"150773"
"150774"	"LADY AMANDA II"	"150774"
"150775"	"SHELLEY & WANDA"	"150775"
"150776"	"MISS NADA"	"150776"
"150777"	"JOE'S LAST"	"150777"
"150779"	"CINTHIA HUBERT"	"150779"
"150780"	"MARIE-MARIA"	"150780"
"150783"	"BLUE DOVE"	"150783"
"150785"	"21C1672"	"150785"
"150786"	"P.T.L."	"150786"
"150787"	"21C2695"	"150787"
"150788"	"CHRISTY MARY DAWN"	"150788"
"150789"	"JANIS DIAN"	"150789"
"150790"	"2C452"	"150790"
"150791"		"150791"
"150793"	"MELISANDRE"	"150793"
"150794"	"GALLANT ROVER"	"150794"
"150795"	"SANDIE-CATHERINE"	"150795"
"150800"	"JOHN DAVID I"	"150800"
"150801"	"4 T HARVESTER"	"150801"
"150803"	"SEA PRO"	"150803"
"150804"	"DENISE I.B."	"150804"
"150807"	"DONNA X1"	"150807"
"150808"	"LILY JEAN"	"150808"
"150809"	"6C4852"	"150809"
"150810"	"GRAY SPRAY"	"150810"
"150812"	"AILEEN & CATHY"	"150812"
"150813"	"NANCY & SHERRY"	"150813"
"150817"	"Z.C.D."	"150817"
"150818"	"NOVIE EXPRESS"	"150818"
"150819"	"LYNSEY ANN"	"150819"
"150820"	"CATHY A IV"	"150820"
"150821"	"SEA HORSE 10"	"150821"
"150824"	"ALVINA B"	"150824"
"150825"	"ATLANTIC MAIDEN"	"150825"
"150826"	"21A1135"	"150826"
"150827"	"NICOLE D NO I"	"150827"
"150828"	"JACQUE B"	"150828"
"150829"	"MARCIA C"	"150829"
"150830"	"SABER"	"150830"
"150831"	"SYLVIE L"	"150831"
"150833"	"6C4899"	"150833"
"150834"	"6C4895"	"150834"
"150835"	"RICKY & TIMMY C"	"150835"
"150836"	"LADY ALLEN"	"150836"
"150839"	"NADINE & LYNNE"	"150839"
"150840"	"EVERARD NO 1"	"150840"
"150841"	"CHARLES L"	"150841"
"150843"	"STEPHANIE G"	"150843"
"150844"	"7C1627"	"150844"
"150845"	"H.E.H."	"150845"
"150848"	"ERNE II"	"150848"
"150849"	"RONDA MARIE 21A1142"	"150849"
"150851"	"J.F.L."	"150851"
"150852"	"JEAN-LUC"	"150852"
"150853"	"SEA SURFER 21A1148"	"150853"
"150854"	"ANDREA TA"	"150854"
"150855"	"JEAN GUY ALLAIN"	"150855"
"150856"	"MARIE-HELENE"	"150856"
"150857"	"TERRY'S FUTURE"	"150857"
"150858"	"VENTURE IV"	"150858"
"150860"	"EDGAR M"	"150860"
"150861"	"TAMMY MARIE"	"150861"
"150862"	"TIM & JENNIFER"	"150862"
"150863"	"MITCH & SISTERS"	"150863"
"150866"	"SOUTH SURFER"	"150866"
"150867"	"CRYSTAL D"	"150867"
"150869"	"SERENITY PETE"	"150869"
"150871"	"LADY JENNIE"	"150871"
"150872"	"MUSSEL HARVESTER"	"150872"
"150873"	"ONEIL 6C4946"	"150873"
"150875"	"7C1637"	"150875"
"150876"	"TYLER L"	"150876"
"150877"	"SEA BISCUIT IV"	"150877"
"150878"	"BOXCAR WILLIE"	"150878"
"150879"	"JOE BASIL"	"150879"
"150880"		"150880"
"150882"		"150882"
"150884"	"BREAKFREE"	"150884"
"150886"	"KELSCOT"	"150886"
"150887"	"J.Y.N.T."	"150887"
"150889"	"MY GENI"	"150889"
"150890"	"BLACKNIGHT"	"150890"
"150891"	"SARAH LEAH & BOYS"	"150891"
"150892"	"PIERRE MARC"	"150892"
"150893"	"1A1678"	"150893"
"150894"	"LORRAINE J"	"150894"
"150895"	"CHRISTIANE B"	"150895"
"150896"	"B.E.L."	"150896"
"150897"	"MARY K III"	"150897"
"150899"	"J.P.F."	"150899"
"150900"	"DONNA CAROL A"	"150900"
"150901"	"EX ROBBIE"	"150901"
"150904"	"SHARKY NO 1"	"150904"
"150907"	"LUCAS MITCHELL"	"150907"
"150909"	"CHARCEY'S PRIDE II"	"150909"
"150910"	"2B3829"	"150910"
"150911"	"SONYA LYNN I"	"150911"
"150912"	"MISS 87 NO I"	"150912"
"150913"	"SOUTH EAST STAR"	"150913"
"150914"	"ROCKFISH NO 2"	"150914"
"150915"	"BETHANY"	"150915"
"150916"	"R. W. LAURETTA"	"150916"
"150918"	"21C2778"	"150918"
"150919"	"BIG RED M"	"150919"
"150920"	"D.A.R.C."	"150920"
"150921"	"TANYA ROSE"	"150921"
"150922"	"MARLENE ANN"	"150922"
"150923"	"SOUTHERN LADY"	"150923"
"150924"	"ANNETTE D"	"150924"
"150925"	"LITTLE MIST"	"150925"
"150926"	"1C1254"	"150926"
"150927"	"LUCKY STRIKE 1"	"150927"
"150928"	"CHANCE & KALEN"	"150928"
"150931"	"L'HORIZON I"	"150931"
"150932"	"BERTHA V"	"150932"
"150933"		"150933"
"150934"	"BAY LADY II"	"150934"
"150935"	"SEA ROVER"	"150935"
"150936"	"GALEFORCE I"	"150936"
"150937"	"1C1363"	"150937"
"150938"	"MISS 87"	"150938"
"150939"	"ME SON"	"150939"
"150940"	"GRAY EAGLE"	"150940"
"150943"	"BARNEY"	"150943"
"150944"	"SYLMAR"	"150944"
"150945"	"A J CHIASSON"	"150945"
"150949"	"SUZANNE MC NO 1"	"150949"
"150950"	"REMI DANY"	"150950"
"150951"	"ERIC I"	"150951"
"150953"	"STILL WATER"	"150953"
"150954"	"7C1620"	"150954"
"150955"	"RICHARD'S PRIDE"	"150955"
"150956"	"OUTBACK JACK"	"150956"
"150957"	"LISA & JENNIFER"	"150957"
"150958"	"FATHAM SHIP"	"150958"
"150959"	"PERRY & CHARLENE"	"150959"
"150960"	"ISLANDER III"	"150960"
"150961"		"150961"
"150962"	"1C1364"	"150962"
"150963"	"C.E.E.T."	"150963"
"150964"	"SHOAL LADY"	"150964"
"150965"	"HOLLY J"	"150965"
"150966"	"SHERMALEA"	"150966"
"150967"	"MISS PATRICIA ANNE"	"150967"
"150970"	"STACEY"	"150970"
"150971"	"RIVER LADY I"	"150971"
"150972"	"EVENING STAR II"	"150972"
"150973"	"C-KING I"	"150973"
"150974"	"RIVERSIDE"	"150974"
"150975"	"STORMIN NORMAN"	"150975"
"150976"	"MARC V1"	"150976"
"150977"		"150977"
"150979"	"APRIL & CRYSTAL"	"150979"
"150980"	"SHARA CHRISTINE"	"150980"
"150981"	"CINDY & DIANNE"	"150981"
"150982"	"JOAN KEVIN"	"150982"
"150983"	"SNOWBIRD VIII"	"150983"
"150984"	"21A1165"	"150984"
"150985"	"1C1367"	"150985"
"150986"	"KRISTA B"	"150986"
"150987"	"LITTLE RIVER GAL"	"150987"
"150988"	"RYAN G 1"	"150988"
"150990"	"JEAN II"	"150990"
"150991"	"DISCO DUCK"	"150991"
"150992"	"MONETTE L"	"150992"
"150993"	"150993"	
"150994"	"SEA CLIPPER II"	"150994"
"150995"	"JANE DORIS"	"150995"
"150996"	"EASTERN EXPRESS"	"150996"
"150997"	"JOANNA-LYNN"	"150997"
"150998"	"RAMBLIN FEVER"	"150998"
"151000"	"DEBBIE LEE #1"	"151000"
"151001"	"21A1171"	"151001"
"151002"	"DOUG & DAVE"	"151002"
"151003"	"GABRIEL ANDREE"	"151003"
"151005"	"DEREK AND RYAN"	"151005"
"151006"	"OCEAN SPRAY 111"	"151006"
"151007"	"SEEK & FIND"	"151007"
"151008"	"TOM L B"	"151008"
"151009"	"ANN MARIE"	"151009"
"151010"	"MICHELLE & MARLEE"	"151010"
"151011"	"2B4092"	"151011"
"151012"	"K D K"	"151012"
"151013"	"STRAIT FISHER"	"151013"
"151014"	"LITTLE PEARL"	"151014"
"151015"	"DR HOOK"	"151015"
"151016"	"SEA RAMBLER"	"151016"
"151017"	"MALCOLM GEORGE"	"151017"
"151020"	"CODY C"	"151020"
"151021"	"SALTSHAKER"	"151021"
"151022"	"MISS AMELIA"	"151022"
"151023"	"SOUTHWIND V"	"151023"
"151025"	"KARRI & CHRIS"	"151025"
"151027"	"FIRST CHOICE"	"151027"
"151028"	"DEREK K J"	"151028"
"151029"	"ERIN-OUT"	"151029"
"151030"	"ISLAND BOY"	"151030"
"151031"	"LADY MAURYNTA"	"151031"
"151033"	"SPECIAL EDITION II"	"151033"
"151034"	"MISS GUSSIVILLE II"	"151034"
"151035"	"MISTY BLUE VI"	"151035"
"151037"	"BETTY ADELL"	"151037"
"151038"	"HAMMER DOWN 11"	"151038"
"151039"	"1C1369"	"151039"
"151040"	"CHAISSON A DREAM"	"151040"
"151041"	"VALERIE ANNE 111"	"151041"
"151043"	"WHITE RUSSIAN"	"151043"
"151044"	"MISS PINETTE III"	"151044"
"151046"	"RYAN BANFORD II"	"151046"
"151047"	"MLLE JOANIE"	"151047"
"151048"	"TRAIL BLAZER II"	"151048"
"151049"	"J. B. BEAKER"	"151049"
"151051"	"MISS GUYLAINE"	"151051"
"151057"	"HUNKY DORY"	"151057"
"151058"	"JONATHAN-B"	"151058"
"151059"	"CHARITY CHRISTINE"	"151059"
"151060"	"SHANET 11"	"151060"
"151061"	"CHRISTINA M"	"151061"
"151062"	"CYCLONE F"	"151062"
"151063"	"J.D.M. 1"	"151063"
"151065"		"151065"
"15108"	"SCOTTISH QUEEN"	"15108"
"151084"	"DOUGIE D"	"151084"
"151085"	"SIMON & YOLANDE"	"151085"
"151086"	"2ND B.E.S.S."	"151086"
"151088"	"7C1636"	"151088"
"151090"	"MURIEL SEA"	"151090"
"151092"	"THE SCOTT"	"151092"
"151093"	"J A S"	"151093"
"151094"	"JEREMY J"	"151094"
"151095"	"151095"	
"151096"	"MCV"	"151096"
"151097"	"DUNCAN & ROBERT"	"151097"
"151099"	"MATHIEU-MANON"	"151099"
"151100"	"CHARCEY'S PRIDE"	"151100"
"151101"	"RENE M C"	"151101"
"151105"	"LUCKY DUCK"	"151105"
"151109"	"CHICO II"	"151109"
"151115"	"L'ECUMEUSE"	"151115"
"151116"	"T.Q."	"151116"
"151117"	"PATRICE VIVIAN6C4965"	"151117"
"151121"	"AQUA MIRAGE"	"151121"
"151123"	"CHERYL AND SCOTT P"	"151123"
"151124"	"MY LADY"	"151124"
"151125"	"ASHLEY MARIE"	"151125"
"151132"	"BLACK DIAMOND 1"	"151132"
"151134"	"CRE-LU-NICK"	"151134"
"151135"	"NEGUAC BAIE"	"151135"
"151136"	"M.A.C."	"151136"
"151137"	"VERNA KIM 1"	"151137"
"151138"	"MISS NADINE II"	"151138"
"151140"	"LITTLE NATE"	"151140"
"151144"	"JAMES KC"	"151144"
"151145"	"GREY GOOSE II"	"151145"
"151146"	"S.J.MAGALIE"	"151146"
"151147"	"GRAY SPARK"	"151147"
"151148"	"FULL TILT"	"151148"
"151149"	"THUNDER CHILD ONE"	"151149"
"151150"	"IC 1029"	"151150"
"151151"	"HARBOUR HAWK"	"151151"
"151152"	"JANIE YVES"	"151152"
"151153"	"JANIES PRIDE 1"	"151153"
"151154"	"MELISSA CINDY"	"151154"
"151155"	"L'ACADIE"	"151155"
"151156"	"DEEP RIVER LADY"	"151156"
"151158"	"NORTHERN BELL I"	"151158"
"151159"	"EVENING BREEZE I"	"151159"
"151163"	"NANCY M"	"151163"
"151164"	"GABRIEL H"	"151164"
"151166"	"MISTY BLUE"	"151166"
"151167"	"THEE ALPHA"	"151167"
"151173"	"7C1650"	"151173"
"151175"	"BROTHERS TWO I"	"151175"
"151183"	"MARION LUCY"	"151183"
"151184"	"7C1652"	"151184"
"151190"	"151190"	
"151195"	"SHEILA ANN"	"151195"
"151196"	"EMMA D"	"151196"
"151200"	"D.G."	"151200"
"151201"	"ANDRE MANON"	"151201"
"151203"	"BLUE THUNDER 1"	"151203"
"151205"	"COUNTIN CASH"	"151205"
"151219"	"DENNIS L"	"151219"
"151220"	"T C M"	"151220"
"151221"	"LAPTIT-BALEINE"	"151221"
"151223"	"W.M.LEIGH"	"151223"
"151224"	"PHILIP D"	"151224"
"151245"	"X21A-1186"	"151245"
"151256"	"WHISKEY RIVER"	"151256"
"151257"	"LUC.R.DOUCET"	"151257"
"151258"	"SCOTT S"	"151258"
"151280"	"CONNIE & TAMMY C"	"151280"
"151299"	"RENE SERGE"	"151299"
"151300"	"ALLIE O"	"151300"
"151301"	"EVA R II"	"151301"
"151302"	"KELLEEN"	"151302"
"151303"	"POP'S PRIDE"	"151303"
"151304"	"LOGAN K"	"151304"
"151306"	"AUTUMN JOY"	"151306"
"151326"	"GENTLE BREEZES"	"151326"
"151328"	"COLLETTE LISE"	"151328"
"151329"	"CD"	"151329"
"151330"	"HAYSHAKER"	"151330"
"151331"	"RHONDA EILEEN"	"151331"
"151333"	"ALTERICE J"	"151333"
"151335"	"SAMIE D"	"151335"
"151336"	"K.J.B."	"151336"
"151337"	"APRIL BREEZE"	"151337"
"151339"	"MISS KIM"	"151339"
"151340"	"KIMBERLY ANN"	"151340"
"151341"	"6C5013"	"151341"
"151342"	"COTTON JENNY"	"151342"
"151343"	"LADY DIANE 1"	"151343"
"151344"	"J.D.L."	"151344"
"151347"	"MISS LAMEQUE"	"151347"
"151351"	"6C5054"	"151351"
"151352"	"6C4996"	"151352"
"151359"	"21C2792"	"151359"
"151360"	"MISS KELLY 1"	"151360"
"151361"	"CORY AND CASSIE"	"151361"
"151363"	"LE NORDIK NO I"	"151363"
"151364"	"LISA E"	"151364"
"151371"	"JAN ASHLIN"	"151371"
"151372"	"JEREMY ANDRE"	"151372"
"151375"	"CHERYL & LOUISE C"	"151375"
"151379"	"WIB'S WISH"	"151379"
"151380"	"LITTLE JR"	"151380"
"151381"	"YVETTE D"	"151381"
"151383"	"ERIC SONIA"	"151383"
"151385"	"RINA LYDIA"	"151385"
"151388"	"7C1671"	"151388"
"151390"	"NICOLE & TERRI LEE"	"151390"
"151392"	"HIGHLAND REBEL"	"151392"
"151396"	"EVELYN E"	"151396"
"151397"	"2B 2509"	"151397"
"151406"	"MAMANENA"	"151406"
"151407"	"L.M.J."	"151407"
"151412"	"NIANZA"	"151412"
"151413"	"JJ & AMANDA 1"	"151413"
"151414"	"MARIE J"	"151414"
"151419"	"J J HAPPY"	"151419"
"151420"	"HARBOUR PILOT"	"151420"
"151421"	"WENDY R. V"	"151421"
"151433"	"6C3054"	"151433"
"151437"	"HUBERT A JOS"	"151437"
"151440"	"21C-2861"	"151440"
"151443"	"KIM-LUCIE"	"151443"
"151444"	"STORM GALE"	"151444"
"151451"	"BRAD & PAIGE"	"151451"
"151455"	"SUSIE"	"151455"
"151456"	"BUTTERFLY (1B-1821)"	"151456"
"151467"	"JOHN & KENZIE"	"151467"
"151478"	"C.F. MERIDIEN"	"151478"
"151480"	"MOLLY MARIE"	"151480"
"151483"	"M.J. NOEL"	"151483"
"151484"	"OLD DUKE II"	"151484"
"151485"	"JENNY & RYAN"	"151485"
"151490"	"UNCONTROLABLE 1"	"151490"
"151491"	"1A1695"	"151491"
"151493"	"KENLOCH LADY 21A1236"	"151493"
"151496"	"ROSALIE DAWN"	"151496"
"151497"	"LITTLE PAUL II"	"151497"
"151498"	"ALPHA OMEGA"	"151498"
"151500"	"SHERI LYNN"	"151500"
"151501"	"7C 1283"	"151501"
"151502"	"STORM RANGER"	"151502"
"151504"	"1B1825"	"151504"
"151506"	"LORI ANN N III"	"151506"
"151507"	"MARJORIE RALPH"	"151507"
"151508"	"ELMER'S PRIDE"	"151508"
"151509"	"PASCAL"	"151509"
"151512"	"MISS NANABELL"	"151512"
"151514"	"SONNY'S DREAM I"	"151514"
"151516"	"ADAM & EVE"	"151516"
"151526"	"SHEPHERDS COMPASS"	"151526"
"151527"	"KIWI I"	"151527"
"151529"	"DANIEL"	"151529"
"151530"	"ESTELLE III"	"151530"
"151535"	"SHELLEY R"	"151535"
"151539"	"OCEANS JOY"	"151539"
"151545"	"CHERYL & TERRY"	"151545"
"151554"	"CRYSTAL DENNIS"	"151554"
"151555"	"6C 5087"	"151555"
"151556"	"MISTY MORNING"	"151556"
"151557"	"LADY ADELE"	"151557"
"151558"	"TUNA CLIPPER"	"151558"
"151559"	"MALPEQUE MARINER"	"151559"
"151560"	"STAR WARS 1"	"151560"
"151563"	"FOXY LADY K"	"151563"
"151566"	"SEA TYRANT"	"151566"
"151568"	"GINNY'S PRIDE"	"151568"
"151569"	"ISLAND PRINCE"	"151569"
"151570"	"GREAT WHITE NORTH"	"151570"
"151571"	"SHADY LADY 1"	"151571"
"151572"	"COLBY-SCOTT"	"151572"
"151574"	"SANDY'S DREAM"	"151574"
"151577"	"SHEILA & EVAN"	"151577"
"151581"	"EASTERN LAD"	"151581"
"151583"	"M.D.G."	"151583"
"151586"	"KIRKS CHOICE"	"151586"
